,0
https://www.tula.com/products/acne-spot-treatment,"*Does not contain live cultures 

Active Ingredient: 5% Benzoyl Peroxide

Other Ingredients: Aqua/Water/Eau, Dimethyl Isosorbide, Glycerin, Acrylamide/Sodium Acryloyldimethyltaurate Copolymer, Propanediol, Butylene Glycol, Niacinamide, Lactococcus Ferment Lysate, Lactic Acid, Azelaic Acid, Melaleuca Alternifolia (Tea Tree) Leaf Oil, Capryloyl Salicylic Acid, Aloe Barbadensis Leaf Juice, Vaccinium Angustifolium (Blueberry) Fruit Extract, Glycyrrhiza Glabra (Licorice) Root Extract, Zingiber Officinale (Ginger) Root Extract, Citric Acid, Bisabolol, Morinda Citrifolia Extract, Xanthan Gum, Trisodium Ethylenediamine Disuccinate, Tocopherol, 1,2-Hexanediol, Caprylyl Glycol, Carbomer, Silica, Sodium Citrate, Diethylhexyl Sodium Sulfosuccinate, Ethylhexylglycerin, Hydroxyacetophenone, Isohexadecane, PEG-40 Stearate, Polyglyceryl-2 Isostearate, Polysorbate 80, Potassium Sorbate, Sodium Benzoate, Sodium Chloride, Sodium Hydroxide, Sorbitan Stearate, Phenoxyethanol"
https://www.tula.com/products/3-step-balanced-skin-bundle,"<p>Purifying Cleanser: Aqua/Water/Eau, Cocamidopropyl Betaine, Disodium Laureth Sulfosuccinate, Lauryl Glucoside, Glycerin, Sodium Lauryl Sulfoacetate, Bifida Ferment Lysate, Hydrolyzed Rice Protein, Curcuma Longa (Turmeric) Root Extract, Camellia Sinensis (Green Tea) Leaf Extract, Vaccinium Angustifolium (Blueberry) Fruit Extract, Cichorium Intybus (Chicory) Root Extract, Camelina Sativa Seed Oil, Lactose, Lactis Proteinum/Milk Protein/Protéine du lait, Yogurt Powder, Olus Oil/Vegetable Oil/Huile végétale, Tocopheryl Acetate, Ascorbyl Palmitate, Panthenol, Carthamus Tinctorius (Safflower) Seed Oil, Polyquaternium-10, Butylene Glycol, Glycereth-7 Caprylate/Caprate, Inulin, Pentylene Glycol, Caprylyl Glycol, Bulnesia Sarmientoi Wood Oil, Citrus Limon (Lemon) Fruit Oil, Citrus Aurantium Dulcis (Orange) Oil, Juniperus Mexicana Oil, Cananga Odorata Flower Oil, Citric Acid, Sorbic Acid, Ethylhexylglycerin, Disteareth-75 IPDI, Fragrance (Parfum), Phenethyl Alcohol, Alpha-Isomethyl ionone, Butylphenyl Methylpropional, Linalool, Phenoxyethanol.</p>
<p>Pro-Glycolic 10% pH Resurfacing Gel: Aqua/Water/Eau, Glycolic Acid, Butylene Glycol, Lactococcus Ferment Lysate, Sodium Hydroxide, Lactic Acid, Sodium Hyaluronate, Agar, Glycerin, Tremella Fuciformis Sporocarp Extract, Camellia Sinensis Leaf Extract, Vaccinium Angustifolium (Blueberry) Fruit Extract, Curcuma Longa (Turmeric) Root Extract, Cichorium Intybus (Chicory) Root Extract, Yogurt Extract, Carrageenan, Betaine, Glucose, Linum Usitatissimum (Linseed) Seed Oil, Xanthan Gum, Potassium Sorbate, Disodium Edta, Sodium Chloride, Sodium Benzoate, Polysorbate 20, Tetrasodium Edta, Ethylhexylglycerin, Phenoxyethanol.</p>
<p>Hydrating Day &amp; Night Cream: Aqua/Water/Eau, Butylene Glycol, Ethylhexyl Palmitate, Squalane, Glycerin, Cetyl Alcohol, Caprylic/Capric Triglyceride, Dimethicone, Hydrogenated Vegetable Oil, Glyceryl Stearate, PEG 100 Stearate, Bifida Ferment Lysate, Lactose, Lactis Proteinum/Milk Protein/Protéine du lait, Yogurt Extract, Hydrolyzed Rice Protein, Cichorium Intybus (Chicory) Root Extract, Vaccinium Angustifolium (Blueberry) Fruit Extract, Olus/Vegetable Oil/Huile végétale, Camelina Sativa Seed Oil, Camellia Sinensis Leaf Extract, Curcuma Longa (Turmeric) Root Extract, Tocopheryl Acetate, Ascorbyl Palmitate, Carthamus Tinctorius (Safflower) Seed Oil, Olea Europaea (Olive) Fruit Oil, Pyrus Malus (Apple) Fruit Extract, Citrullus Lanatus (Watermelon) Fruit Extract, Lens Esculenta (Lentil) Fruit Extract, Sodium Lactate, Sodium PCA, Carbomer, Sodium Hydroxide, Pentylene Glycol, Caprylyl Glycol, Bulnesia Sarmientoi Wood Oil, Citrus Limon (Lemon) Fruit Oil, Citrus Aurantium Dulcis (Orange) Oil, Juniperus Mexicana Oil, Cananga Odorata Flower Oil, Ethylhexylglycerin, Stearyl Alcohol, Disodium EDTA, Citric Acid, Sorbic Acid, Phenethyl Alcohol, Sodium Benzoate, Potassium Sorbate, Phenoxyethanol, Parfum/Fragrance, Alpha-Isomethyl Ionone, Butylphenyl Methylpropional, Linalool, Hexyl Cinnamal.</p>
<h5>FORMULATED WITHOUT</h5>
<p><strong>The Cult Classic Purifying Face Cleanser:</strong> Parabens, Sulfates, Phthalates, Mineral Oil &amp; Petrolatum, Formaldehyde, Formaldehyde Releasing Preservatives, Triclosan, Retinol, Gluten, Silicone, Dimethicone. We are cruelty-free.</p>
<p><strong>Get Toned Pro-Glycolic 10% Resurfacing Toner:</strong> Parabens, Sulfates, Phthalates, Mineral Oil &amp; Petrolatum, Formaldehyde, Formaldehyde Releasing Preservatives, Triclosan, Retinol, Fragrance, Gluten, Silicone, Dimethicone. We are cruelty-free.</p>
<p><strong>24-7 Moisture Hydrating Day &amp; Night Cream:</strong> Parabens, Sulfates, Phthalates, Mineral Oil &amp; Petrolatum, Formaldehyde, Formaldehyde Releasing Preservatives, Triclosan, Retinol, Gluten. We are cruelty-free.</p>"
https://www.tula.com/products/so-poreless-deep-exfoliating-blackhead-scrub,"*Does not contain live cultures

Glycerin, PVP, Aqua/Water/Eau, Cellulose Acetate, Volcanic Sand, Sodium Chloride, Lactococcus Ferment Lysate, Lactobacillus/Punica Granatum Fruit Ferment Extract, Kaolin, Cichorium Intybus (Chicory) Root Extract, Rubus Idaeus (Raspberry) Leaf Extract, Silica, Caprylic/Capric Triglyceride, Hamamelis Virginiana (Witch Hazel) Bark/Leaf/Twig Extract, Bisabolol, Lactic Acid, Caprylyl Glycol, Salix Nigra (Willow) Bark Extract, Melia Azadirachta Flower Extract, Coccinia Indica Fruit Extract, Corallina Officinalis Extract, Hibiscus Sabdariffa Flower Extract, Citrus Aurantium Dulcis (Orange) Peel Extract, Leuconostoc/Radish Root Ferment Filtrate, Solanum Melongena (Eggplant) Fruit Extract, Citrus Grandis (Grapefruit) Peel Extract, Citrus Clementina Fruit Extract, Citrus Limon (Lemon) Peel Extract, Citrus Tangerina (Tangerine) Peel Extract, Aloe Barbadensis Flower Extract, Ananas Sativus (Pineapple) Fruit Extract, Zingiber Officinale (Ginger) Root Extract, Calendula Officinalis Flower Extract, Melia Azadirachta Leaf Extract, Fragaria Chiloensis (Strawberry) Fruit Extract, Lavandula Angustifolia (Lavender) Extract, Prunus Armeniaca (Apricot) Fruit Extract, Punica Granatum Fruit Extract, Pyrus Malus (Apple) Fruit Extract, Rubus Idaeus (Raspberry) Fruit Extract, Vanilla Planifolia Fruit Extract, Curcuma Longa (Turmeric) Root Extract, Ocimum Sanctum Leaf Extract, Gardenia Florida Fruit Extract, Prunus Persica (Peach) Fruit Extract, Rosa Damascena Extract, Sodium Benzoate, Hexylene Glycol, Potassium Sorbate, Phenoxyethanol, Limonene"
https://www.tula.com/products/so-polished-exfoliating-sugar-scrub,"* Does not contain live cultures.

Sucrose, Propylene Glycol Dicaprylate/Dicaprate, Octyldodecanol, PEG-7 Glyceryl Cocoate, Mangifera Indica (Mango) Seed Butter, Candelilla Cera/Euphorbia Cerifera (Candelilla) Wax/Cire de Candelilla, Disteardimonium Hectorite, Lactococcus Ferment Lysate, Bromelain, Papain, Lactic Acid, Carica Papaya (Papaya) Fruit Extract, Citrus Limon (Lemon) Fruit Extract, Ananas Sativus (Pineapple) Fruit Extract, Vitis Vinifera (Grape) Fruit Extract, Tocopheryl Acetate, Aqua/Water/Eau, Glycerin, Propylene Carbonate, Butylene Glycol, Sodium Chloride, Sodium Benzoate, Phenoxyethanol, Fragrance/Parfum, Limonene, Benzyl Salicylate, Butylphenyl Methylpropional"
https://www.tula.com/products/skincare-essentials-routine-kit,"* Products do not contain live cultures

the cult classic purifying face cleanser: Aqua/Water/Eau, Cocamidopropyl Betaine, Disodium Laureth Sulfosuccinate, Lauryl Glucoside, Glycerin, Sodium Lauryl Sulfoacetate, Bifida Ferment Lysate, Hydrolyzed Rice Protein, Curcuma Longa (Turmeric) Root Extract, Camellia Sinensis (Green Tea) Leaf Extract, Vaccinium Angustifolium (Blueberry) Fruit Extract, Cichorium Intybus (Chicory) Root Extract, Camelina Sativa Seed Oil, Lactose, Lactis Proteinum/Milk Protein/Protéine du lait, Yogurt Powder, Olus Oil/Vegetable Oil/Huile végétale, Tocopheryl Acetate, Ascorbyl Palmitate, Panthenol, Carthamus Tinctorius (Safflower) Seed Oil, Polyquaternium-10, Butylene Glycol, Glycereth-7 Caprylate/Caprate, Inulin, Pentylene Glycol, Caprylyl Glycol, Bulnesia Sarmientoi Wood Oil, Citrus Limon (Lemon) Fruit Oil, Citrus Aurantium Dulcis (Orange) Oil, Juniperus Mexicana Oil, Cananga Odorata Flower Oil, Citric Acid, Sorbic Acid, Ethylhexylglycerin, Disteareth-75 IPDI, Fragrance (Parfum), Phenethyl Alcohol, Alpha-Isomethyl ionone, Butylphenyl Methylpropional, Linalool, Phenoxyethanol.
so polished exfoliating sugar scrub: Sucrose, Propylene Glycol Dicaprylate/Dicaprate, Octyldodecanol, PEG-7 Glyceryl Cocoate, Mangifera Indica (Mango) Seed Butter, Candelilla Cera/Euphorbia Cerifera (Candelilla) Wax/Cire de Candelilla, Disteardimonium Hectorite, Lactococcus Ferment Lysate, Bromelain, Papain, Lactic Acid, Carica Papaya (Papaya) Fruit Extract, Citrus Limon (Lemon) Fruit Extract, Ananas Sativus (Pineapple) Fruit Extract, Vitis Vinifera (Grape) Fruit Extract, Tocopheryl Acetate, Aqua/Water/Eau, Glycerin, Propylene Carbonate, Butylene Glycol, Sodium Chloride, Sodium Benzoate, Phenoxyethanol, Fragrance/Parfum, Limonene, Benzyl Salicylate, Butylphenyl Methylpropional.
24-7 moisture hydrating day &amp; night cream: Aqua/Water/Eau, Butylene Glycol, Ethylhexyl Palmitate, Squalane, Glycerin, Cetyl Alcohol, Caprylic/Capric Triglyceride, Dimethicone, Hydrogenated Vegetable Oil, Glyceryl Stearate, PEG 100 Stearate, Bifida Ferment Lysate, Lactose, Lactis Proteinum/Milk Protein/Protéine du lait, Yogurt Extract, Hydrolyzed Rice Protein, Cichorium Intybus (Chicory) Root Extract, Vaccinium Angustifolium (Blueberry) Fruit Extract, Olus/Vegetable Oil/Huile végétale, Camelina Sativa Seed Oil, Camellia Sinensis Leaf Extract, Curcuma Longa (Turmeric) Root Extract, Tocopheryl Acetate, Ascorbyl Palmitate, Carthamus Tinctorius (Safflower) Seed Oil, Olea Europaea (Olive) Fruit Oil, Pyrus Malus (Apple) Fruit Extract, Citrullus Lanatus (Watermelon) Fruit Extract, Lens Esculenta (Lentil) Fruit Extract, Sodium Lactate, Sodium PCA, Carbomer, Sodium Hydroxide, Pentylene Glycol, Caprylyl Glycol, Bulnesia Sarmientoi Wood Oil, Citrus Limon (Lemon) Fruit Oil, Citrus Aurantium Dulcis (Orange) Oil, Juniperus Mexicana Oil, Cananga Odorata Flower Oil, Ethylhexylglycerin, Stearyl Alcohol, Disodium EDTA, Citric Acid, Sorbic Acid, Phenethyl Alcohol, Sodium Benzoate, Potassium Sorbate, Phenoxyethanol, Parfum/Fragrance, Alpha-Isomethyl Ionone, Butylphenyl Methylpropional, Linalool, Hexyl Cinnamal.
filter primer blurring &amp; moisturizing primer: Aqua/Water/Eau, Isododecane, Cyclopentasiloxane, Phenyl Trimethicone, Cyclohexasiloxane, Dimethicone, Ethylhexyl Palmitate, Glycerin, Cetyl PEG/PPG-10/1 Dimethicone, PEG-10 Dimethicone, PEG-9 Polydimethysiloxyethyl Dimethicone, Disteardimonium Hectorite, lactococcus Ferment Lysate, Pinus Pinaster Bark Extract, Glycyrrhiza Glabra (Licorice) Root Extract, Curcuma Longa (Turmeric) Root Extract, Salvia Hispanica Seed Oil, Lactic Acid, Propanediol, Tocopherol, Tocopherol Acetate, Xanthan Gum, Caprylic/Capric Triglyceride, Cellulose Acetate, Docosahexaenoic Acid, Eicosapentaenoic Acid, Acrylates/Ammonium Methacrylate Copolymer, Boron Nitride, Ethylhexyl Glycerin, HDI/Trimethylol Hexyllaxtone Crosspolymer, Magnesium Stearae, Mica, Phosphatidylcholine, Phytosphingosine, Polyglyceryl-4 Isostearate, Polymethylsilsesquioxane, Propylene Carbonate, Propylene Glycol Stearate, Silica Silylate, Sodium Benzoate, Sodium Chloride, Sorbitol, Tetrasodium Glutamate Diacetate, Phenoxyethanol May Contain: +/- Titanium Dioxide (CI 77891), Iron Oxides (CI 77492), Iron Oxides (CI 77491), Iron Oxides (CI 77499).
glow &amp; get it cooling &amp; brightening eye balm: Aqua/Water/Eau, Propanediol, Aloe Barbadensis Leaf Juice, Sodium Stearate, Xylitol, Lactoccus Ferment Lysate, Synthetic Flurophlogopite, Oleth-20, Glycerin, Caffeine, Cirtullus Lanatus (Watermelon) Fruit Extract, Lens Esculenta (Lentil) Fruit Extract, Pyrus Malus (Apple) Fruit Extract, Hyaluronic Acid, Vaccinium Angustifoloium (Blueberry) Fruit Extract) Lactic Acid, Tocopherol, Sodium PCA, Diphetyl Succinate, Menthone Glycerin Acetal, Mentyl Lactate, Capryloyl Glycerin/Sebacic Acid Copolymer, Xanthan Gum, Sodium Lactate, Tin Oxide, Sodium Chloride, Ethylhexylglycerin, Phenoxyethanol, Sodium Benzoate, Potassium Sorbate. MAY CONTAIN +/-: Titanium Dioxide (CI 77891), Blue 1 (CI 42090), Yellow 5 (CI 19140).

<br>
<h5>FORMULATED WITHOUT</h5>
<p><strong>The Cult Classic Purifying Face Cleanser:</strong> Parabens, Sulfates, Phthalates, Mineral Oil &amp; Petrolatum, Formaldehyde, Formaldehyde Releasing Preservatives, Triclosan, Retinol, Gluten, Silicone, Dimethicone. We are cruelty-free.</p>
<p><strong>So Polished Exfoliating Sugar Scrub:</strong> Parabens , Sulfates, Phthalates, Mineral Oil &amp; Petrolatum, Formaldehyde, Formaldehyde Releasing Preservatives, Triclosan, Retinol, Synthetic Fragrance, Dairy, Gluten, Silicone, Dimethicone. We are cruelty-free.</p>
<p><strong>24-7 Moisture Hydrating Day &amp; Night Cream:</strong> Parabens, Sulfates, Phthalates, Mineral Oil &amp; Petrolatum, Formaldehyde, Formaldehyde Releasing Preservatives, Triclosan, Retinol, Gluten. We are cruelty-free.</p>
<p><strong>Filter Primer Blurring &amp; Moisturizing Primer:</strong> Parabens, Sulfates, Phthalates, Mineral Oil &amp; Petrolatum, Formaldehydes, Formaldehyde Releasing Preservatives, Triclosan, Retinol, Gluten, Fragrance. We are cruelty-free.</p>
<p><strong>Glow &amp; Get It Cooling &amp; Brightening Eye Balm:</strong> Parabens, Sulfates, Phthalates, Mineral Oil &amp; Petrolatum, Formaldehyde, Formaldehyde Releasing Preservatives, Triclosan, Retinol, Fragrance, Dairy, Silicone, Dimethicone, Gluten. We are cruelty-free.</p>"
https://www.tula.com/products/pro-glycolic-10-ph-resurfacing-gel,"* Does not contain live cultures.

Aqua/Water/Eau, Glycolic Acid, Butylene Glycol, Lactococcus Ferment Lysate, Sodium Hydroxide, Lactic Acid, Sodium Hyaluronate, Agar, Glycerin, Tremella Fuciformis Sporocarp Extract, Camellia Sinensis Leaf Extract, Vaccinium Angustifolium (Blueberry) Fruit Extract, Curcuma Longa (Turmeric) Root Extract, Cichorium Intybus (Chicory) Root Extract, Yogurt Extract, Carrageenan, Betaine, Glucose, Linum Usitatissimum (Linseed) Seed Oil, Xanthan Gum, Potassium Sorbate, Disodium EDTA, Sodium Chloride, Sodium Benzoate, Polysorbate 20, Tetrasodium EDTA, Ethylhexylglycerin, Phenoxyethanol"
https://www.tula.com/products/multi-spectrum-eye-renewal-serum,"Aqua/Water/Eau, Caprylic/Capric Triglyceride, Hydrogenated Ethylhexyl Olivate, Glycerin, Butylene Glycol, Cetearyl Alcohol, Lactococcus Ferment Lysate, Sodium Potassium Aluminum Silicate, Carthamus Tinctorius (Safflower) Seed Oil, Camelina Sativa Seed Oil, Silybum Marianum Seed Oil, Curcuma Longa (Turmeric) Root Extract, Citrus Aurantium Dulcis (Orange) Peel Extract, Albizia Julibrissin Bark Extract, Avena Sativa (Oat) Bran Extract, Camellia Sinensis Leaf Extract, Vaccinium Angustifolium (Blueberry) Fruit Extract, Cichorium Intybus (Chicory) Root Extract, Algae Extract, Bacillus Ferment, Olus Oil/Vegetable Oil/Huile Végétale, Hydrogenated Olive Oil Unsaponifiables, Acetyl Hexapeptide-8, Lactic Acid, Yogurt Powder, Hydrolyzed Rice Protein, Tocopheryl Acetate, Ascorbyl Palmitate, Darutoside, Ammonium Acryloyldimethyltaurate/VP Copolymer, Silica, Xanthan Gum, Inulin, Acrylates/C10-30 Alkyl Acrylate Crosspolymer, Sodium Hydroxide, Citric Acid, Sodium Chloride, Sodium Hyaluronate, Sorbic Acid, Hexylene Glycol, Caprylyl Glycol, Ethylhexylglycerin, Pentylene Glycol, Sodium Benzoate, Potassium Sorbate, Phenoxyethanol, Titanium Dioxide (CI 77891)"
https://www.tula.com/products/protect-and-plump-firming-hydrating-face-moisturizer,"*Does not contain live cultures

Aqua/Water/Eau, Squalane, Caprylic/Capric Triglyceride, Glycerin, Lactococcus Ferment Lysate, Isoamyl Laurate, Cetearyl Olivate, Butyrospermum Parkii (Shea) Butter, Pseudozyma Epicola/Argania Spinosa Kernel Oil/Olive Fruit Oil/Sunflower Seed Oil/(Angelica Gigas/Licorice/Lithospermum Erythrorhizon) Root Ferment Extract Filtrate, Sorbitan Olivate,&nbsp; Lycium Barbarum Fruit Extract, Copper Palmitoyl Heptapeptide-14, Heptapeptide-15 Palmitate, Honey (Mel), Phospholipids, Betaine, Niacinamide, Sodium Phytate, Sorbitol, Gluconolactone, Lactic Acid, Phosphatidylcholine, Sesamum Indicum (Sesame) Seed Extract, Tremella Fuciformis Sporocarp Extract, Dehydroacetic Acid, Docosahexaenoic Acid, Sphingolipids, Xanthan Gum, Pinus Pinaster Extract (Pinus Pinaster Bark Extract), Sodium Acetylated Hyaluronate, Sodium Hyaluronate, Hyaluronic Acid, Eicosapentaenoic Acid, Lactic Acid/Glycolic Acid Copolymer, Caprylyl Glycol, Sodium Hyaluronate Crosspolymer, Tocopherol, Tetrasodium Glutamate Diacetate, Tocopheryl Acetate, Hydrolyzed Sodium Hyaluronate, Calcium Gluconate, Glyceryl Caprylate, Polyvinyl Alcohol, Phenylpropanol, Phytosphingosine, Curcuma Longa&nbsp; (Turmeric) Root Extract, Dimethylmethoxy Chromanol,&nbsp; Ascorbyl Palmitate, Lecithin, Hydrogenated Palm Glycerides, Phenoxyethanol, Tetrahexyldecyl Ascorbate, Potassium Sorbate, Carbomer, Cetyl Palmitate, Propanediol, Sodium Chloride, Dimethyl Isosorbide, Sorbitan Palmitate, Cetyl Alcohol, Pentylene Glycol, Sodium Hydroxide, Sodium Benzoate, Ethylhexylglycerin, Ananas Sativus (Pineapple) Fruit Extract, Citric Acid, Decyl Glucoside, Fucus Vesiculosus Extract, Lauryl Glucoside, Pyrus Malus (Apple) Fruit Extract, Rubus Idaeus (Raspberry) Fruit Extract, Vanilla Planifolia Fruit Extract, Vitis Vinifera (Grape) Fruit Extract"
https://www.tula.com/products/acne-salicylic-acid-pads,"* Does not contain live cultures.

* US Patent Pending

Active Ingredients: Salicylic Acid (2%)
Inactive Ingredients:
Water (aqua), Propanediol, Butylene Glycol, Glycerin, Polysorbate 20, 1,2-hexanediol, Caprylyl Glycol, Zinc Pca, Lactobacillus, Lactobacillus Ferment, Lactococcus Ferment Lysate, Niacinamide, Vinegar, Azelaic Acid, Beta Vulgaris (beet) Root Extract, Bisabolol, Calendula Officinalis Flower Extract, Alpha-glucan Oligosaccharide, Inulin, Lactic Acid, Punica Granatum Fruit Extract, Allantoin, Polymnia Sonchifolia Root Juice, Curcuma Longa (turmeric) Root Extract, Epilobium Angustifolium Flower/leaf/stem Extract, Vanilla Planifolia Fruit Extract, Caprylic/capric Triglyceride, Citric Acid, Eugenia Caryophyllus (clove) Flower Extract, Hydroxyacetophenone, Sodium Hydroxide, Sodium Pca, Amylopectin, Citrus Aurantium Dulcis (orange) Fruit Extract, Citrus Aurantium Dulcis (orange) Peel Extract, Citrus Grandis (grapefruit) Peel Oil, Citrus Limon (lemon) Peel Extract, Sorbitan Oleate Decylglucoside Crosspolymer, Salvia Officinalis (sage) Leaf Extract, Ananas Sativus (pineapple) Fruit Extract, Citrus Reticulata (tangerine) Peel Extract, Dextrin, Maltodextrin, Polydextrose, Pyrus Malus (apple) Fruit Extract, Sodium Benzoate, Sodium Chloride, Sodium Citrate"
https://www.tula.com/products/illuminating-face-serum,"Aqua/Water/Eau, Butylene Glycol, Ethylhexyl Palmitate, Squalane, Glycerin, Cetyl Alcohol, Caprylic/Capric Triglyceride, Dimethicone, Hydrogenated Vegetable Oil, Glyceryl Stearate, PEG 100 Stearate, Bifida Ferment Lysate, Lactose, Lactis Proteinum/Milk Protein/Protéine du lait, Yogurt Extract, Hydrolyzed Rice Protein, Cichorium Intybus (Chicory) Root Extract, Vaccinium Angustifolium (Blueberry) Fruit Extract, Olus/Vegetable Oil/Huile végétale, Camelina Sativa Seed Oil, Camellia Sinensis Leaf Extract, Curcuma Longa (Turmeric) Root Extract, Tocopheryl Acetate, Ascorbyl Palmitate, Carthamus Tinctorius (Safflower) Seed Oil, Olea Europaea (Olive) Fruit Oil, Pyrus Malus (Apple) Fruit Extract, Citrullus Lanatus (Watermelon) Fruit Extract, Lens Esculenta (Lentil) Fruit Extract, Sodium Lactate, Sodium PCA, Carbomer, Sodium Hydroxide, Pentylene Glycol, Caprylyl Glycol, Bulnesia Sarmientoi Wood Oil, Citrus Limon (Lemon) Fruit Oil, Citrus Aurantium Dulcis (Orange) Oil, Juniperus Mexicana Oil, Cananga Odorata Flower Oil, Ethylhexylglycerin, Stearyl Alcohol, Disodium EDTA, Citric Acid, Sorbic Acid, Phenethyl Alcohol, Sodium Benzoate, Potassium Sorbate, Phenoxyethanol, Parfum/Fragrance, Alpha-Isomethyl Ionone, Butylphenyl Methylpropional, Linalool, Hexyl Cinnamal"
https://www.tula.com/products/acne-clearing-tone-correcting-gel,"* Does not contain live cultures 

Active Ingredients: Salicylic Acid 2%

Inactive Ingredients: AQUA/WATER/EAU, SODIUM PCA, GLYCERIN, SODIUM POLYACRYLATE, POLYACRYLATE CROSSPOLYMER-6, NIACINAMIDE, LACTOCOCCUS FERMENT LYSATE, AZELAIC ACID, INULIN, FOMES OFFICINALIS (MUSHROOM) EXTRACT, BUTYLENE GLYCOL, SODIUM HYALURONATE, ALLANTOIN, LACTIC ACID, PEUMUS BOLDUS LEAF EXTRACT, EPILOBIUM ANGUSTIFOLIUM FLOWER/LEAF/STEM EXTRACT, ZINC PCA, BISABOLOL, FRUCTOSE, SODIUM METABISULFITE, PEG-40 HYDROGENATED CASTOR OIL, PENTYLENE GLYCOL, SODIUM CHLORIDE, SODIUM BENZOATE, XANTHAN GUM, ETHYLHEXYLGLYCERIN, PHENOXYETHANOL"
https://www.tula.com/products/brightening-skin-care-kit,"* Does not contain live cultures

* US Patent Pending

Brightening Treatment Drops Triple Vitamin C Serum
Aqua/Water/Eau, 3-O-Ethyl Ascorbic Acid, Lactococcus Ferment Lysate, Propanediol, 1,2-Hexanediol, Ascorbyl Glucoside, Sodium Citrate, Pentylene Glycol, Cichorium Intybus (Chicory) Root Extract, Melia Azadirachta Leaf Extract, Melia Azadirachta Flower Extract, Corallina Officinalis Extract, Curcuma Longa (Turmeric) Root Extract, Ocimum Basilicum (Basil) Flower/Leaf Extract, Lactic Acid, Ocimum Sanctum Leaf Extract, Vaccinium Vitis-Idaea Fruit Extract, Citrus Unshiu Peel Extract, Hippophae Rhamnoides Fruit Extract, Litchi Chinensis Seed Extract, Mangifera Indica (Mango) Leaf Extract, Gold, Glutathione, Hydroxyacetophenone, AcetylCysteine, Sodium Sulfite, Sorbitol, Citric Acid, Sclerotium Gum, Xanthan Gum, Caprylyl Glycol, Ascorbic Acid, Sodium Phytate, Lecithin, Pullulan, Silica, Sodium Chloride, Sodium Benzoate

 

Bright Start Vitamin C Antioxidant Brightening Moisturizer
Aqua/water/eau, Octyldodecyl Neopentanoate, 3-o-ethyl Ascorbic Acid, Tetrahexyldecyl Ascorbate, Glyceryl Stearate, Cetyl Alcohol, Lactococcus Ferment Lysate, Tranexamic Acid, Ferulic Acid, Lactobacillus Ferment, Inulin, Citrus Junos Seed Extract, Citrus Unshiu Peel Extract, Acetyl Tetrapeptide-2, Sodium Hyaluronate, Beta Vulgaris (beet) Root Extract/beta Vulgaris/extrait De Racine De Betterave, Lactobacillus, Lactic Acid, Curcuma Longa (turmeric) Root Extract, Alpha-glucan Oligosaccharide, Helianthus Annuus (sunflower) Seed Oil, Hedychium Coronarium Root Extract, Citrus Aurantium Dulcis (orange) Peel Oil, Citrus Reticulata (tangerine) Peel Oil, Daucus Carota Sativa (carrot) Seed Oil, Dicaprylyl Carbonate, Polymnia Sonchifolia Root Juice, Maltodextrin, Vanilla Planifolia Fruit Extract, Caesalpinia Spinosa Fruit Extract, Melia Azadirachta Leaf Extract, Melia Azadirachta Flower Extract, Kappaphycus Alvarezii Extract, Corallina Officinalis Extract, Ocimum Basilicum (basil) Flower/leaf Extract, Eugenia Caryophyllus (clove) Flower Extract, Ocimum Sanctum Leaf Extract, Daucus Carota Sativa (carrot) Root Extract, Biotin, Stearyl Alcohol, Propanediol, Hydroxyacetophenone, Glycerin, Carbomer, Triethyl Citrate, Cetearyl Olivate, Sorbitan Olivate, Potassium Stearate, Trisodium Ethylenediamine Disuccinate, Octyldodecanol, Sodium Chloride, Beta-carotene, Tocopherol, Ascorbyl Palmitate, Sodium Citrate, Sodium Hydroxide, Butylene Glycol, Citric Acid, 1,2-hexanediol, Phenoxyethanol, Sodium Benzoate, Potassium Sorbate, Limonene"
https://www.tula.com/products/acne-foam-cleanser,"*Does not contain live cultures

 <p><strong>Active Ingredient:</strong> Salicylic Acid 2%</p>
<p><strong>Other Ingredients:</strong> Aqua/Water/Eau, Sodium Methyl 2-Sulfolaurate, Disodium 2-Sulfolaurate, Disodium Laureth Sulfosuccinate, Lactococcus Ferment Lysate, Melaleuca Alternifolia (Tea Tree) Leaf Oil, Azelaic Acid, Morinda Citrifolia Extract, Glycyrrhiza Glabra (Licorice) Root Extract, Vaccinium Angustifolium (Blueberry) Fruit Extract, Zingiber Officinale (Ginger) Root Extract, Lactic Acid, Hydrolyzed Algin, Glycerin, Citric Acid, Phospholipids, Caprylyl Glycol, Sodium Chloride, Benzoic Acid, Sodium Hydroxide, Sodium Glycolate, Trisodium Dicarboxymethyl Alaninate, Butylene Glycol, Chlorphenesin, Sodium Benzoate, Ethylhexylglycerin, Phenoxyethanol</p>"
